title,description,label
"[IdeaPad Pro 5 16IAH10 FVT] Brightness change isn't smooth when switching modes via Fn+Q. (F/R:2/2units,6/8cycles)","<Observed symptom>:

Brightness change isn't smooth when switching modes via Fn+Q

Expected behavior:

Brightness change is smooth when switching modes via Fn+Q

How to recovery:

None

UUT dependent:

None

Test units:2unit(SKU2,SKU4)

Fail units:2unit(SKU2,SKU4)

Fail rate by units:2/2units

Fail rate by cycles:6/8cycles

Preload:V11

OS:26100.1591

BIOS/EC:PZCN12WW/PZEC12WW

Dispatcher:3.1.0.32",4
"[Y5 RPL_X2_SIT_H/D_PS] There is garbage at the bottom of the screen when playing the Black Myth: Wukong game(Super-resolution sampling FSR). (FR:2/2units,4/4cycles）","OS version 24H2 (OS build 26100.3624)

Preload: V43

BIOS/EC:QNCN28WW/QNEC28WW

Test units: 2 units(SKU I9N3220S02-16 ,SKU I7N1620S01-15)

Fail units: 2 units (SKU I9N3220S02-16 ,SKU I7N1620S01-15)

FR:2/2units,4/4cycles

Issue Description

There is garbage at the bottom of the screen when playing the Black Myth: Wukong game

X2 sku Super-resolution sampling default FSR

Expected Behavior

There is no garbage at the bottom of the screen when playing the Black Myth: Wukong game

How to recover:

Not change Super-resolution sampling to FSR

Problem Isolation:

A) Unique to a certain system? No 

B) Unique to a configuration? No 

C) Unique to OS? No 

D) Unique to a product? Yes

E) Unique to a current version? NO

Cross Product:

NA",4
[S590-16Pro IMH_SIT_DIS]ITS mode cannot change to AQM_DC mode(show AQM mode) when keep edge window foreground for 30s on DC mode .(F/R:2/2units;4/4cycles),"
 Test configuration:

OS: Win11 22H2 22621.2134

BIOS/EC:MECN38WW/MEEC38WW

Preload:V38

Key part information:NA

Key part Driver information:NA

Key part FW information: NA

Detect by:SFA006_CF ITS Basic Function

Language: EN/CHS

Test units:I5D1625S12-13,I5D3225S14-12

Failed units:I5D1625S12-13,I5D3225S14-12

F/R: 2/2 units(I5D1625S12-13 2/2cycles;I5D3225S14-12 2/2cycles)

Observed symptom:

ITS mode cannot change to AQM_DC mode(show AQM mode) when keep edge window foreground for 30s on DC mode.

Expected behavior:

ITS mode should change to AQM_DC mode when keep edge window foreground for 30s on DC mode.

How to recover:

NA

Problem Isolation:

A) Unique to a certain system? No 

B) Unique to a configuratiaon? No

C) Unique to OS? No 

D) Unique to a product? YES

E) Unique to a current version?NO-V37 BIOS new add AQM_DC mode,V37/V38 BIOS fail

Cross Product:

NA

",4
"[Y5 HPT_EVT_H/D_IA]Dynamic Lighting Setting page crash sometimes when change Lighting effect.(F/R:2/2 units,2/20 times)","

 BIOS/EC: RGCN09WW/RGEC09WW

Image：V6

OS Version: 24H2 26100.2605

Detect by:Detect by: IAA017_EF_05 Dynamic Lighting test

Language: CHS/EN

KBFW:V09

Test tool: NA

Fail scope:

Tested units: 2units（A7N3225E12-3,A7N1625E15-4）

Failed units: 2units（A7N3225E12-3,A7N1625E15-4）

F/R: 2/2units，2/20 cycles

Observed symptom:

Dynamic Lighting Setting page crash sometimes when change Lighting effect.

Expected behavior:

Dynamic Lighting Setting page keep when change Lighting effect.

How to recover:

Cannot.

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V9 BIOS

Cross Product:

NA.


",4
"[Y5 HPT_SIT_H/D/UMA_IA]Overdrive option default is ON(Case require OFF).(F/R:2/2 units,4/4 times)","



 BIOS/EC: RGCN13WW/RGEC13WW

Image：V10

OS Version: 24H2 26100.3194

Detect by:Test case

Detect by:IAA024_CF Over Drive

Language: CHS

KBFW:V09

Test tool: NA

Fail scope:

Tested units:2 units（A7N2425S01#18;A7N3225S04#13)

Failed units: 2 units（A7N2425S01#18;A7N3225S04#13)

F/R: 2/2 units，4/4 cycles

Observed symptom:

Overdrive option default is ON(Case require OFF).

Expected behavior:

Overdrive option default is off.

How to recover:

Change by manual.

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V13 BIOS

Cross Product:

NA.




",4
"[Y570 FB3 IRX_SIT_X4_H/D_PS] Adjusting CPU OC reference clock parameters with the XTU tool can cause serious blurred screen .(FR:2/2units,4/4cycles）","
 OS: Win11 22H2 (OS Build 22621.2715)

Preload: V04

BIOS/EC:PTCN02WW/PTEC02WW

Test units: 2 units (SKU I7N24FDS01-14, SKU I7N16FDS03.1-4)

Fail units: 2 units (SKU I7N24FDS01-14, SKU I7N16FDS03.1-4)

FR:2/2units,4/4cycles

ssue Description:

Adjusting CPU OC reference clock parameters with the XTU tool can cause serious blurred screen

Expected Behavior:

Adjusting CPU OC reference clock parameters should normally

How to recover:

Occured blurred screen than will auto restart or do 8S reset

",5
[IdeaPad Pro 5 16IAH10 EVT]Stress_S4_The unit auto restart when run S4 stress test (F/R:1/4units 1/1130cycles),"


 Test configuration:

OS: pure OS

Driver: V07

BIOS/EC: PZCN06WW/PZEC06WW

Language: CHS/US

Test Device: NA

Fail device: NA

Detect by : stress_S4

Tested units: 4unit (I7U3228E01-04,I7U3228E02-1,I7U3228E02-4,I,I7U3228E03-1)

Failed units: 1unit (I7U3228E01-04@230cycles)

F/R: 1/4units 1/1130cycles

Observed symptom:

The unit auto restart when run S4 stress test 

Expected behavior:

Should not restart when test

How to recover:

Auto recover



",5
"[Y5 HPT_EVT_H/D_BSF] Units auto restart after discharge  battery to 3% then enter MS(F/R: 5/6 units, 8/8cycles)","
 BIOS/EC: RGCN08WW/RGEC08WW

Image：V3

OS build verision: Win11 24H2 build 26100.2605

Preload: V3

Language: EN

Issue Related KP/Device: NA

Detect by: BFA023 CF Low battery&Critical battery function test

Test tool: NA

Fail scope:

Tested units: 6 units（A7N2425E11-2,A7N3225E12-2,A7N1625E13-2,A7N3225E14-2,A7N1625E15-3,A7N3225E16-5)

Failed units: 5 units（A7N2425E11-2,A7N3225E12-2,A7N1625E13-2,A7N3225E14-2,A7N1625E15-3)

F/R: 5/6 units，8/8 cycles

Test Device: NA

Fail Device:NA

Observed symptom:

Units auto restart after discharge battery to 3% then enter MS

Expected behavior:

discharge battery to 3% then enter MS，Units enter S4 after battery discharge to 2%

How to recover:

None

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V8 BIOS

Cross Product:

NA

",5
"[S580-16 Pro IMP_EVT]Two SKU1 MB can't auto power on after flash V05 BIOS.(F/R:2/2 units, 2/2 cycles)","
 Test condition:

OS: Win 11 Pro 22H2 build 22623.1095

BIOS/EC:MECN05WW/MEEC05WW

Preload:manual install

Key part information:NA

Key part Driver information: NA

Key part FW information: NA

Detect by: BFA001_CF BIOS SETUP

Language:EN

Test units:I5U1625E01(2 units)

Failed units:I5U1625E01(2 units)

F/R: 2/2 units(I5U1625E01 2/2 cycles)

Observed symptom:

During flash V05 BIOS, and the EC update sucessfully. Two SKU1 MB can't auto power on. The screen is black. The V05 BIOS flash sucessfully. One MB press power button can power on. One MB plug out battery then plug in again can power on.

Expected behavior:

Test unit can auto power on after flash BIOS.

How to recover:

One MB press power button, other one plug out battery then plug in again.

Problem Isolation:

A) Unique to a certain system? No 

B) Unique to a configuratiaon? No

C) Unique to OS? No 

D) Unique to a product? ? Yes

E) Unique to a current version? Yes

Cross Product:

NA

",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_FB_The unit occur abnormal restart when run FB test(F/R:2/4units,2/388cycles)","




 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN01WW/R1EC01WW

Language: EN

Detect by :STA003_CF Stress-Coldboot Core Test

Tested units: 4unit (A9U3228E01-2,A9U3228E02-1,A9U3228E02-2,A9U2428E03-2)

Failed units: 2unit (A9U3228E01-2@57cycles,A9U3228E02-2@81cycles)

F/R: 2/4 units, 2/388 cycles

Observed symptom:

The unit occur abnormal restart when run FB test

Expected behavior:

No any error during FB test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA





",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_WB_The unit occur abnormal restart when run WB test(F/R:1/4units,1/497cycles)","


 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN01WW/R1EC01WW

Language: EN

Detect by :STA004_CF Stress-Warmboot Core Test

Tested units: 4unit (A9U3228E01-1,A9U3228E01-2,A9U3228E02-1,A9U2428E03-2)

Failed units: 1unit (A9U3228E01-1@122 cycles)

F/R: 1/4 units, 1/497 cycles

Observed symptom:

The unit occur abnormal restart when run WB test

Expected behavior:

No any error during WB test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA



",5
"[IdeaPad Slim 3 15Q8X10_EVT_Shiftleft_BSF]No message will pop up prompting the user whether update the BIOS now when double click the BIOS execute file.(F/R:2/2units,4/4cycles)","


 Test configuration:

BIOS/EC:RVCN08WW/RVEC08WW

Image:V09

OS build:24H2 26100.2161

Language:EN/CHS

Detect by:BFA003_CF_Flash BIOS conditions test

Fail scope:

Tested units: 2units(SKU2#01; SKU3#03)

Failed units: 2units(SKU2#01; SKU3#03)

F/R: 2/2units, 4/4cycles

Observed symptom:

Double click the BIOS execute file, no message will pop up prompting the user whether update the BIOS now, unit will auto reboot and enter BIOS Update Preprocess UI.

Expected behavior:

Double click the BIOS execute file, select [Next] to continue if you want to update BIOS.

How to recover:

Can not recover.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- Not depend on config

C) Unique to OS? No- Not depend on OS

D) Unique to a product? No,pass on IdeaPad Pro 5 16 IAH10

E) Unique to a current version? Yes, V08 first test.

Cross Product:

IdeaPad Pro 5 16 IAH10 is pass.



",5
"[IdeaPad Slim 3 15Q8X10_EVT_BSF]Unit auto restart into OS after shutdown in AC only mode.(F/R:4/4units,8/8cycles)","
 Test configuration:

OS: Pure OS 24H2 26100.1

BIOS/EC:RVCN02WW/RVEC02WW

Language:EN

Detect by: STA001_CF_01_ Power Management Quick Check Core Function

Fail scope:

Tested units: 4 unit (4511W512102, 4511W512103, 4511W512105, 4511W512107)

Failed units: 4 unit (4511W512102, 4511W512103, 4511W512105, 4511W512107)

F/R: 4/4 units, 8/8cycles

Observed symptom:

Power on unit in AC only mode, then shutdown unit, find it can auto restart into OS.

Expected behavior:

Unit can shutdown successfully.

How to recover:

Plug in battery and AC.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No- not depend on OS

D) Unique to a product? Yes, fail on IdeaPad Slim 3 15Q8X10

E) Unique to a current version? Yes- EVT first version to test

Cross Product:

NA

",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_WB_The unit occur abnormal restart when run WB test(F/R:1/4units,1/497cycles)","

 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN01WW/R1EC01WW

Language: EN

Detect by :STA004_CF Stress-Warmboot Core Test

Tested units: 4unit (A9U3228E01-1,A9U3228E01-2,A9U3228E02-1,A9U2428E03-2)

Failed units: 1unit (A9U3228E01-1@122 cycles)

F/R: 1/4 units, 1/497 cycles

Observed symptom:

The unit occur abnormal restart when run WB test

Expected behavior:

No any error during WB test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

 

Cross Product:

NA


",5
"[Y5P ADR_SIT_X4/X6 QS_H/D_ST]Stress_ FB(airplane mode), Unit occur abnormal restart.(F/R:1/29 units,1/7,411 cycles)","

 Test condition:

BIOS/EC: RLCN10WW/RLCN10WW

Image: V12

OS build version: Win11 24H2 build 26100.3194

Language: EN/CHS

Issue Related KP/Device: Foxconn MT7925

Issue Related Driver: V25.20.3.40

Detect by: STA003_CF Stress-Coldboot Core Test

Test tool: OSAging V3.24.1.1

Fail scope:

Tested unit: 29 units(A7N3225S04-6,A7N3225S04-5,A7N3225S04-9,A7N3225S04-7,A7N3225S04-8,A7N3225S04-4,A9N3225S03-9,A9N3225S03-5,A9N3225S03-6,A9N3225S03-8,A9N3225S03-7,A9N3225S03-4,A9N3225S01-6,A9N3225S01-9,A9N3225S01-8,A9N3225S01-7,A9N3225S01-5,A9N3225S01-4,A9N3225S02-6,A9N3225S02-5,A9N3225S02-7,A9N3225S02-8,A9N3225S02-9,A9N3225S02-4,A7N1625S05-5,A7N1625S05-6,A7N1625S05-8,A7N1625S05-4,A7N1625S05-9)

Failed unit: DGPU Mode A9N3225S03-8 EN

F/R: 1/29 units(A9N3225S03-8 fail@6/6cycles; )

Observed symptom:

Unit occur abnormal restart and desktop icon becomes larger when run Stress_ FB(airplane mode).

Expected behavior:

Unit should show normally when run Stress_ FB(airplane mode).

How to recover:

Auto restart.

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version? 

No data


",5
"[IdeaPad Pro 5 16AKP10_DIS_EVT]Stress_S4_The unit show Anbormal restart(#BIT[11]) when run S4 stress test.(F/R:1/3units,1/613cycles)","




 Test configuration:

OS: 26100.2605

Image: V20

BIOS/EC:R1CN40WW/R1EC40WW

Language:EN/CN

Detect by : STA 006_CF-Stress - S4 Core Test

Tested units: 3unit (A5D1628E01#3,A5D1628E01#12,A7D1628E02#10)

Failed units: 1unit (A5D1628E01#3 @13cycle)

F/R: 1/3units,1/613cycles

Observed symptom:

The unit show Anbormal restart(#BIT[11]) when run S4 stress test.(300cycle)

Expected behavior:

The unit show pass when run S4 stress test.

How to recover:

Auto enter OS.

Problem Isolation:

A) Unique to a certain system? No - not depend on the system.

B) Unique to a configuratiaon? No- not depend on config.

C) Unique to OS? No- not depend on OS.

D) Unique to a product? No-not depend on product.

E) Unique to a current version? No-not depend on version.





",5
"[S590-16Pro IMH_FVT2/3]Performance_Systemmark2025 can’t continue to run automatically after auto reboot (F/R:5/5u, 10/10 cycle)","
 Test configuration:

OS: Win11 22H2

BIOS: MECN24WW

EC: MEEC24WW

Image:V22

Language:EN

Detect by: PFA004_PD_03 Sysmark25

Tool version: Sysmark25 Ver: V1.0.4.54

Fail scope:

Tested units: 5units(I5D1625F02-2; I5D3225F04-7; I7D1625F06-6; I7U1625F01-2; I7U3225F02-2)

Failed units: 5units(I5D1625F02-2; I5D3225F04-7; I7D1625F06-6; I7U1625F01-2; I7U3225F02-2)

F/R(units): 5/5 units, F/R(cycles): 10/10 cycle

Observed symptom:

Systemmark2025 can’t continue to run automatically after auto reboot, if click Systemmark2025 icon by manually, test tool will show error code.

Error code/ message: None

Expected behavior: Systemmark2025 can run automatically and can get test score.

How to recover: None.

",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_MS_The unit occur auto restart when run MS test(F/R:1/3units,1/196 cycles)","


 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V04

BIOS/EC: R1CN04WW_WTL/R1EC04WW

Language: EN

Detect by :STA007_CF Stress-Modern Standby Core Test

Tested units: 3unit (A9U3228E02-1, A9U3228E02-2, A9U2428E03-3)

Failed units: 1unit (A9U2428E03-3@1)

F/R: 1/3 units,1/196 cycles

Observed symptom:

The units occur auto restart when run MS test

Expected behavior:

No any error during MS test

How to recover:

Cannot recover.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA



",5
[IdeaPad Pro 5 16IAH10 FVT] PRC unit will auto reboot and show recovery interface after disable intel virtualization technology in BIOS setup.(F/R: 4/4u),"
 Test configuration:

OS: Preload V10

BIOS/EC: PZCN13WW/PZEC13WW

Language: CN

Detect by: PFA003_EF_01 PCMark10 Storage V4.24.7.1

Tested units: 4units (I9U3228F01-7, I5U2428F03-10, I7U3228F05-11, I5U3228F09-01)

Failed units: 4units (I9U3228F01-7, I5U2428F03-10, I7U3228F05-11, I5U3228F09-01)

F/R: 4/4units

Observed symptom:

PRC unit will auto reboot and show recovery interface after disable intel virtualization technology in BIOS setup.

Expected behavior: 

PRC unit will not auto reboot after disable intel virtualization technology in BIOS setup.

How to recover: 

None

",5
"[IdeaPad Pro 5 16AKP10&ASP10 EVT]Stress_FB_The unit occur abnormal restart when run FB test(F/R:2/4units,2/388cycles)","

 Test configuration:

Preload: pure OS

OS:24H2 26100.1457

Driver: V01

BIOS/EC: R1CN01WW/R1EC01WW

Language: EN

Detect by :STA003_CF Stress-Coldboot Core Test

Tested units: 4unit (A9U3228E01-2,A9U3228E02-1,A9U3228E02-2,A9U2428E03-2)

Failed units: 2unit (A9U3228E01-2@57cycles,A9U3228E02-2@81cycles)

F/R: 2/4 units, 2/388 cycles

Observed symptom:

The unit occur abnormal restart when run FB test

Expected behavior:

No any error during FB test

How to recover:

Auto restart.

Problem Isolation:

A) Unique to a certain system? No - Not depend on the system

B) Unique to a configuratiaon? No- not depend on config

C) Unique to OS? No 

D) Unique to a product?No-NA

E) Unique to a current version? Yes.

Cross Product:

NA


",5
"[Y5 HPT_SIT_H/D/UMA_BSF] units can auto power on when plug out Rectangle adapter after plug in Rectangle adapter and PD then enter S4/S5 under AC and PD enable/AC disable PD enable mode(F/R: 2/2units, 6/6 cycles)","
 BIOS/EC: RGCN14WW_WTL/RGEC14WW

Image：V11

OS build verision: Win11 24H2 build 26100.3194

Preload: V11

Language: EN/CHS

Issue Related KP/Device: NA

Detect by: BFA041 CF Instant Boot function test for gaming products

Test tool: NA

Fail scope:

Tested units: 2 units（ A7N3225S04-14,A7N1625S05-16)

Failed units: 2 units（ A7N3225S04-14,A7N1625S05-16)

F/R: 2/2 units，6/6 cycles

Test Device:NA

Fail Device:NA

Observed symptom:

units can auto power on when plug out Rectangle adapter after plug in Rectangle adapter and PD then enter S4/S5 under AC and PD enable/AC disable PD enable mode

Expected behavior:

units can't auto power on when plug out Rectangle adapter after plug in Rectangle adapter and PD then enter S4/S5 under AC and PD enable/AC disable PD enable mode

How to recover:

None

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V14 BIOS

Cross Product:

NA

",5
"[Y5P ADR_FVT_ES_H/D_ST] Stress_ FB, Unit occur abnormal restart.(F/R: 1/15units,1/4,500cycles)","

 Test configuration:

BIOS/EC: RLCN09WW/RLEC09WW

Image: V8

OS build version: 24H2(26100.2894)

Language : EN/CN

Driver list: V8

Test tool: OSAging version V3.24.1.1

Detect by:

STA003_CF Stress-Coldboot Core Test V4.23.05.1

Fail scope:

Test units: 15 units(5units/sku)

Failed units: 1 unit(DGPU Mode: A9N3225F01-6@63)

F/R: 1/15units,1/4,500cycles

Observed symptom:

Unit occur abnormal restart when run Stress_ FB.

Expected behavior:

Unit should show normally when run Stress_ FB.

How to recover:

Auto restart.

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version? 

No data

Cross Product:

None


",5
"[Y7P ADR_Pre-SIT_ES_H/D_BF] Unit will auto power on when plug out rectangle adapter in S4/S5 mode after enable [AC]+[PD] instant boot and connected rectangle+PD port adapter.(F/R:2/2units,4/4cycles)","
 Test condition:

BIOS/EC: RLCN07WW/RLEC07WW

Image: V03

OS build version: 24H2(26100.2605)

Language: CN

Detect by: BFA041_CF Instant Boot function test V4.23.03.1

Test Device: 65W/95W/135W/140W PD adapter,135W/170W/245W/300W rectangle adapter

Fail scope:

Tested units: 2units (SKU1-2,SKU3-2）

Failed units: 2units (SKU1-2,SKU3-2)

F/R: 2/2units, 4/4cycles

Observed symptom:

Unit will auto power on when plug out rectangle adapter in S4/S5 mode after enable [AC]+[PD] instant boot and connected rectangle+PD port adapter.

Expected behavior:

Unit will not power on when plug out rectangle adapter in S4/S5 mode after enable [AC]+[PD] instant boot and connected rectangle+PD port adapter.

How to recover:

Cannot recover.

Problem Isolation:

A. Unique to certain system?

No data.

B. Unique to a configuration?

No data.

C. Unique to OS?

No data.

D. Unique to a product?

No data.

E. Unique to a current version?

No data.

Cross Product:

Also failed on Y990 I+N.

",5
[Y5 ARL_SIT_H/D_ST]Stress_FlashBIOS_System can not auto power on with flashbios cycles(FR:1/40units),"
 Test condition:

BIOS/EC:S2CN05WW/S2EC05WW

Preload:V05

OS: Win11 24H2 build 26100.2605

Language: EN/CHS

Detect by: Stress_Flashbios

Test tool:NA

Fail scope:

Test units: 40units

Fail units: I7N24WFS01-3H

F/R:1/40units

 

Observed symptom:

Stress_FlashBIOS_System can not auto power on with flashbios cycles(FR:1/40units)

 

Expected behavior:

No any errors/abnormal.

 

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

NA

",5
[S590-16 Pro AHP_SIT_regression_Com]Unit auto restart after plug type-c adapter at MS state.(F/R:1/2units;1/20cycles),"
 Test configuration:

OS: Win11 22H2 build 22621.2715

BIOS/EC: NQCN13WW/NQCN13WW

Preload: V22

Language: EN

Fail scope:

Test units: 2 units (A7D3225F02#11,A7D3225F02#16)

Fail units: 1 units (A7U3225S02#16)

F/R: 1/2units,1/20cycles

Observed symptom:

Unit auto restart after plug type-c adapter at MS state.

Expected behavior:

Unit work normally after plug type-c adapter at MS state.

How to recover:

NA

Problem Isolation:

 A) Unique to a certain system? No – not depend on unit

 B) Unique to a configuration? No – not depend on config

 C) Unique to OS? No – not depend on OS

 D) Unique to a product? Yes- On test S590 AHP

 E) Unique to a current version? On test BIOS/EC NQCN13WW/NQEC13WW

Cross Product:

NA

",5
"[Y5 HPT_EVT_H/D_BSF] Units auto power on after discharge  battery to 0% then plug in AC (F/R: 5/6 units, 10/12 cycles)","
 BIOS/EC: RGCN08WW/RGEC08WW

Image：V3

OS build verision: Win11 24H2 build 26100.2605

Preload: V3

Language: EN

Issue Related KP/Device: NA

Detect by: BFA023 CF Low battery&Critical battery function test

Test tool: NA

Fail scope:

Tested units: 6 units（A7N2425E11-2,A7N3225E12-2,A7N1625E13-2,A7N3225E14-2,A7N1625E15-3,A7N3225E16-5)

Failed units: 5 units（A7N2425E11-2,A7N3225E12-2,A7N1625E13-2,A7N3225E14-2,A7N1625E15-3)

F/R: 5/6 units，10/12 cycles

Test Device: NA

Fail Device:NA

Observed symptom:

Units auto power on after discharge battery to 0% then plug in AC 

Expected behavior:

Units not auto power on after discharge battery to 0% then plug in AC 

How to recover:

None

Problem Isolation:

A) Unique to a certain system? No – not depend on unit

B) Unique to a configuration? No – not depend on configuration

C) Unique to OS? No – not depend on OS

D) Unique to a product? Yes- Only test on Y5 HPT

E) Unique to a current version? Yes– On test with V8 BIOS

Cross Product:

NA

",5
"[S3 AHP10 SIT]The units auto restart when execute shutdown and  enter MS when  execute S4.(F/R:4/18units,12/54cycles)","

 Test configuration:

OS:Win11 24H2 26100.1457

BIOS/EC:QACN10WW/QAEC10WW

Preload :V5

Language: CHS

Detect by:BFA033_EF NOVO button advanced function test

Fail scope:

Tested units: 18 units(SKU4-8,SKU4-9,SKU4-10,SKU8-18,SKU1-18,SKU9-7,SKU7-8,SKU11-8,SKU6-8,SKU5-7,SKU2-8,SKU9-8,SKU10-8,SKU5-8,SKU2-7,SKU1-17,SKU3-8,SKU4-15(CHS))

Failed units: 4units(SKU4-8(CHS),SKU4-9(CHS),SKU4-10(CHS),SKU8-18(CHS)) 

F/R:4/18units,12/54cycles

Observed symptom:

The units  auto restart when execute shutdown and  enter MS when  execute S4

 

Expected behavior:

The units not auto restart when execute shutdown and not enter MS when  execute S4.

How to recover:

Cannot recover.


",5
"[Y5 RPL_H/D_SIT_UE]System will auto power on when Plug out AC after enter S4 by set time out (F/R: 2/2units, 6/8cycles)","
 Test configuration:

OS:Win11 22H2 build 22621.3323

Language: EN/CHS

BIOS/EC: QNCN19WW/QNEC19WW

Preload: V29

Intel VGA Driver: 32.0.101.6314

NVDIA VGA Driver: 32.0.15.7267

Fail scope:

Tested units: 2units(I5N1620S01-8; I7N32WFS05-13)

Failed units:2units(I5N1620S01-8; I7N32WFS05-13)

F/R: 2/2units, 6/8cycles

Issue Description:

After enter S4 by set time out, Plug out AC, System will auto power on

Expected Behavior:

After enter S4 by set time out, Plug out AC, System should not auto power on

How to recover:

Can't

 

Problem Isolation:

A. Unique to certain system? -->No

B. Unique to a configuration? -->No

C. Unique to OS? -->No data

D. Unique to a product? -->No data

E. Unique to a current version? -->No data

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

No

",5
"[S3 AHP10 SIT]Units will auto restart when run Read tool to check OA3.0 key information after degraded BIOS QACN10WW to QACN09WW.(F/R:4/7units,8/21cycles)","
 Test configuration:

OS:Win11 24H2 26100.1457

BIOS/EC:QACN10WW/QAEC10WW

Preload :V5

Language: EN/CS

Detect by:BFA004_EF BIOS SLIC table check (OA function)

Fail scope:

Tested units: 7 units(SKU4-8(EN),SKU5-7(EN),SKU9-7(EN),SKU7-8(EN),SKU4-10(CS),SKU4-8(CS),SKU10-18(CS)

Failed units: 4units(SKU4-8(EN),SKU5-7(EN),SKU9-7(EN),SKU7-8(EN)

F/R:F/R:4/7units,8/21cycles

Observed symptom:

Units will auto restart when run Read tool to check OA3.0 key information after degraded BIOS QACN10WW to QACN09WW. 

Expected behavior:

OA3.0 key information will showup when run Read tool after degraded BIOS QACN10WW to QACN09WW.

How to recover:

Cannot recover.

",5
"[S3_Gen10-IRH/IRH-R SIT]Unit will auto reboot after plugging Round hole adapter/ Type-C adapter in S4/S5 state.(F/R:2/6u,18/120cycles)","

 Test configuration:

OS Build:Win11 24H2 (26100.1591)

BIOS/EC:QDCN12WW/QDEC12WW

Preload:V10_0

Language:EN/CHS

Detect by:Ad-hoc

Fail scope:

Tested units:6units(1#15(H)14"",3#21(U) 14"",6#24(HR)14"",11#21(U)15"",13#22(HR)15"",15#20(H)16"")

Failed units:2units(1#15(H)14"",6#24(HR)14"")

F/R:2/6units,18/120cycles

Observed symptom:

Unit will auto reboot after plugging Round hole adapter/ Type-C adapter in S4/S5 state.

Mark:

One key battery icon can't appear when issue occurs.

Expected behavior:

Unit shouldn't auto reboot after plugging Round hole adapter/ Type-C adapter in S4/S5 state.

How to recover:

Can't recover.


",5
